,RIO LN Equity,,,,,,,GLEN LN Equity,,,,,,,AAL LN Equity,,,,,,,ANTO LN Equity,,,,,,,EVR LN Equity,,,,,,,BHP LN Equity,,,,,,
,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,PE_RATIO
09/04/2019,4713.5,4746,4698.5,4716,2746840,13251,7.7138,330.35,333.2,326.7,330.35,55594782,6887,18.3191,2195.244,2214.156,2184.793,2203.705,3080670,4926,10.2534,995,1009.5,992.2,1004.5,2324235,1260.9,26.1927,649,653.6,639.4,644.6,1672320,1840,5.042,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
10/04/2019,4725,4772.5,4702.5,4762,2451419,13251,7.8356,328.9,332.5,328.4,331.55,28500398,6887,18.4957,2203.207,2215.649,2188.277,2215.649,3488448,4926,10.3706,1006.5,1023,998.4,1021,2288032,1260.9,26.7822,648,649.2,642.8,648.2,1286333,1840,5.1005,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
11/04/2019,4715,4730,4696,4713,2471757,13251,7.7278,328.25,330.15,321.65,322.7,33124729,6887,17.9388,2208.184,2219.133,2173.844,2182.803,3435675,4926,10.1811,1011,1016,989.2,1001,1327672,1260.9,26.1655,650,651.4,635.8,635.8,2131624,1840,4.9853,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
12/04/2019,4731,4790.5,4707.5,4771.5,2516367,13251,7.8363,324,333.3,321.75,332.45,40156369,6887,18.5105,2189.272,2213.161,2172.351,2199.226,3197053,4926,10.2741,1001.5,1026,997.8,1022.5,1531799,1260.9,26.7704,638,647.4,632.6,647,2644279,1840,5.0813,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
15/04/2019,4758.5,4759,4686,4702.5,2336405,13251,7.7348,333.6,333.7,328.65,330,20108365,6887,18.4022,2197.235,2201.217,2154.933,2154.933,2636185,4926,10.0826,1020,1026,1002.5,1002.5,1363484,1260.9,26.2869,649.6,652,641.4,644.8,1551232,1840,5.0718,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
16/04/2019,4725,4755.5,4662,4672.5,2813701,13251,7.6526,333.25,334.3,330.7,334,27339076,6887,18.5457,2156.426,2179.817,2146.472,2165.882,3430066,4926,10.0905,1010,1021,1001,1002.5,1755661,1260.9,26.1746,648.8,668.4,647.8,659.8,2976470,1840,5.1676,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
17/04/2019,4520,4572,4497,4547,5084879,13251,7.4385,334.55,343.6,330.9,340.3,37793895,6887,18.8738,2140.003,2159.909,2118.602,2151.449,5091262,4926,10.0118,996.8,1022.5,991,1018,2084000,1260.9,26.5487,662.6,671.4,651,669,2771244,1840,5.2336,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
18/04/2019,4550,4613.5,4544.5,4600,2593691,13251,7.4929,340,340.15,334.3,338.2,25777501,6887,18.6767,2139.505,2172.351,2133.035,2159.412,2012943,4926,10.0057,1006.5,1017,998.2,1009,910088,1260.9,26.201,669,674,664,667,2469535,1840,5.1956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
19/04/2019,4550,4613.5,4544.5,4600,2593691,13251,7.4929,340,340.15,334.3,338.2,25777501,6887,18.6767,2139.505,2172.351,2133.035,2159.412,2012943,4926,10.0057,1006.5,1017,998.2,1009,910088,1260.9,26.201,669,674,664,667,2469535,1840,5.1956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
22/04/2019,4550,4613.5,4544.5,4600,2593691,13251,7.4929,340,340.15,334.3,338.2,25777501,6887,18.6767,2139.505,2172.351,2133.035,2159.412,2012943,4926,10.0057,1006.5,1017,998.2,1009,910088,1260.9,26.201,669,674,664,667,2469535,1840,5.1956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
23/04/2019,4633,4645.5,4607,4637,4430400,13251,7.5334,338.5,339.25,334.95,337.15,26645749,6887,18.57,2179.319,2180.314,2135.026,2154.933,3026064,4926,9.9588,1006.5,1009.5,966,974.8,2542162,1260.9,25.2466,670,671.2,658,660,2307940,1840,5.1276,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
24/04/2019,4600,4612,4526.5,4555,2706632,13251,7.3858,335.65,337.05,330.6,334.05,22065289,6887,18.3637,2118.602,2122.584,2056.393,2070.826,5367960,4926,9.5516,971.4,981,944.2,958.2,2360205,1260.9,24.7688,661.8,667.8,650,650,1909158,1840,5.0401,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
25/04/2019,4547.5,4562,4510,4543.5,2250597,13251,7.3558,328,328.05,320.65,321.45,29254218,6887,17.6437,2062.365,2064.356,2021.058,2024.542,4797061,4926,9.3237,936.2,936.2,920.4,930.4,1502313,1260.9,24.0129,651.8,655,638.2,644,2408805,1840,4.9859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
26/04/2019,4534.5,4545.5,4503,4545,2186494,13251,7.3759,317.9,317.9,308,310.85,49003619,6887,17.1029,2022.551,2030.016,1994.184,2000.156,4781457,4926,9.2335,933.8,933.8,917.4,932,1531487,1260.9,24.112,645.8,646.8,637.4,640,2488910,1840,4.9668,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
29/04/2019,4552,4561.5,4508.5,4508.5,1813798,13251,7.3167,309.7,314.5,309.45,312.55,21818028,6887,17.1964,2002.644,2019.067,1998.165,2003.142,2029586,4926,9.2473,928.6,934.4,920.2,931.2,873589,1260.9,24.0913,646.4,646.4,628.8,638.6,2600084,1840,4.956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
30/04/2019,4472,4473,4430,4465,2844831,13251,7.3071,311,311.45,298.9,304.35,56239336,6887,16.8864,1997.17,2000.654,1944.914,1972.186,4250547,4926,9.1811,931.6,932.2,905,908,2227450,1260.9,23.6891,639,639.8,627.6,627.6,2871547,1840,4.9116,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
01/05/2019,4465,4469.5,4430,4438.5,1052849,13251,7.2855,305.45,307,301.45,301.8,12579553,6887,16.795,1980.747,1985.922,1962.631,1964.025,1052027,4926,9.1704,915,918,887.2,888.2,2206100,1260.9,23.2418,635,635,625,625,902374,1840,4.9059,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
02/05/2019,4376,4386.5,4348.5,4359,2763631,13251,7.1238,297.8,300.6,295.05,296.4,34421552,6887,16.4226,1950.886,1954.867,1917.442,1926.599,4402840,4926,8.9565,880.6,884.2,864.4,870.6,3654543,1260.9,22.682,608,614.2,596.2,605.6,2899585,1840,4.7329,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
03/05/2019,4365,4437.5,4365,4407.5,1873699,13251,7.2711,296,301.45,296,298.4,22436006,6887,16.6896,1942.923,1987.913,1942.923,1971.589,3865876,4926,9.2522,870.2,892.2,869.2,878.8,1662833,1260.9,23.1119,604,616.2,602.8,607.4,1437561,1840,4.7918,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
06/05/2019,4365,4437.5,4365,4407.5,1873699,13251,7.2711,296,301.45,296,298.4,22436006,6887,16.6896,1942.923,1987.913,1942.923,1971.589,3865876,4926,9.2522,870.2,892.2,869.2,878.8,1662833,1260.9,23.1119,604,616.2,602.8,607.4,1437561,1840,4.7918,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
07/05/2019,4413.5,4488.5,4398,4410,4134635,13251,7.226,296,296,287.95,289.5,32362243,6887,16.0822,1965.02,1965.02,1928.192,1934.562,4127811,4926,9.017,883.2,883.2,850,853.2,2569035,1260.9,22.2867,613.6,614.2,601.8,604.4,2265997,1840,4.7359,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
08/05/2019,4395,4444.5,4380.5,4422,4095997,13251,7.2168,287.7,292.4,282.3,286.95,39128436,6887,15.877,1936.752,1965.418,1898.332,1924.211,4359823,4926,8.933,846,861,837.6,855.6,2155563,1260.9,22.2604,603.2,611.2,582.8,597.8,3527822,1840,4.6655,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
09/05/2019,4363.5,4399.5,4352,4371,2808963,13251,7.1418,282.1,284.25,279.25,280.7,32486020,6887,15.5491,1901.118,1910.674,1882.605,1889.772,3000866,4926,8.7833,846.2,847.6,829.8,837,2205889,1260.9,21.8016,592.6,595,581.4,583.4,1769649,1840,4.5584,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
10/05/2019,4425,4449,4387,4412,2143832,13251,7.2121,283.9,287,280.15,280.85,21382746,6887,15.5646,1908.086,1940.335,1878.624,1883.998,3127685,4926,8.7605,851.2,855.4,830.6,835.6,1420846,1260.9,21.7752,592.2,598.4,581.8,586.4,2140843,1840,4.5839,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
13/05/2019,4438.5,4438.5,4361.5,4368,2463028,13251,7.0969,282.55,282.65,271.25,271.7,37259544,6887,14.9662,1897.336,1897.336,1851.749,1855.332,2964974,4926,8.5749,839.8,840.6,800,803.2,3115391,1260.9,20.8039,575,577.6,554.2,556.4,5010874,1840,4.323,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
14/05/2019,4394.5,4505,4385.5,4505,3471628,13251,7.3019,272.5,279.95,272.5,277,39672254,6887,15.2216,1877.031,1903.109,1869.665,1901.318,3994642,4926,8.7663,813.2,828.8,808.2,825.4,2109473,1260.9,21.3277,562.2,588.2,561.8,580.4,6140137,1840,4.4987,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
15/05/2019,4528.5,4543.5,4450,4519.5,2418136,13251,7.2954,279.95,280,272.3,278.35,30027674,6887,15.233,1909.081,1909.081,1862.499,1905.1,3284304,4926,8.7477,837,837.8,805.8,825,1795654,1260.9,21.2299,585,586.4,558.2,578.6,3331157,1840,4.4664,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
16/05/2019,4570,4648,4562.5,4609,2594962,13251,7.4,278.85,282.45,276.9,280.15,32260935,6887,15.2493,1917.044,1968.802,1917.044,1962.83,4516792,4926,8.9645,829.4,844.2,818.6,837,3197299,1260.9,21.4232,582.6,587.6,574.2,581.6,3326640,1840,4.4654,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
17/05/2019,4680,4692,4627,4673,2636545,13251,7.4652,275.45,278.5,271.7,276.7,32710841,6887,14.9862,1975.372,1981.941,1928.988,1955.266,3909479,4926,8.8853,828.6,838.4,819.6,835.6,2201253,1260.9,21.2804,580.2,580.6,563.6,569,3385459,1840,4.3468,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
20/05/2019,4700,4711.5,4652,4676.5,2066917,13251,7.4661,276.4,277.95,271.55,273,32364750,6887,14.7765,1951.881,1956.659,1909.679,1924.211,2754053,4926,8.7387,838,840.4,819,829,2098332,1260.9,21.099,576.6,582.8,570.6,575.6,4467765,1840,4.3945,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
21/05/2019,4686,4689.5,4606.5,4637,2778304,13251,7.4071,273.45,277.1,272.35,273.25,26572302,6887,14.7982,1928.59,1953.474,1921.424,1933.567,3065865,4926,8.786,838.6,852.2,838.6,846.2,2437576,1260.9,21.5486,579,589.2,576,589.2,3532628,1840,4.5008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
22/05/2019,4683.5,4703,4664,4675,1692736,13251,7.4355,274.05,275.4,266.45,266.45,36686176,6887,14.3676,1940.933,1948.298,1906.095,1906.294,3075800,4926,8.6246,847.6,848,810.4,812.2,3272466,1260.9,20.5935,589.8,599,587,589.4,3151891,1840,4.4829,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
23/05/2019,4655,4680,4564,4589.5,3022832,13251,7.3013,263.9,265.5,257.55,259.65,43169381,6887,14.0042,1902.114,1913.66,1872.253,1892.16,3203060,4926,8.5627,807.2,812.8,775.6,779.6,3831833,1260.9,19.7716,584.6,600.4,582.6,586.6,4863389,1840,4.4626,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
24/05/2019,4630,4667.5,4630,4642,2468256,13251,7.4058,262.2,263.75,259.1,261,34774513,6887,14.117,1910.077,1936.752,1903.905,1934.96,3070450,4926,8.7813,795.2,804.2,784.6,802,3208683,1260.9,20.3974,590.6,612.2,590.6,606.6,4372849,1840,4.6279,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
27/05/2019,4630,4667.5,4630,4642,2468256,13251,7.4058,262.2,263.75,259.1,261,34774513,6887,14.117,1910.077,1936.752,1903.905,1934.96,3070450,4926,8.7813,795.2,804.2,784.6,802,3208683,1260.9,20.3974,590.6,612.2,590.6,606.6,4372849,1840,4.6279,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
28/05/2019,4771,4821,4746,4776,6288142,13251,7.5908,264.2,268.2,259.35,260.05,43187929,6887,14.0125,1949.891,1967.409,1931.974,1943.321,6224527,4926,8.7859,815.8,825,810.4,815.8,3040821,1260.9,20.6701,609.6,617,583.4,587.6,42626770,1840,4.466,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
29/05/2019,4725.5,4730,4613,4645,4269805,13251,7.3552,260.6,260.6,249.75,258.5,47024193,6887,13.8773,1923.016,1938.146,1879.619,1898.332,3707416,4926,8.5507,804,807,793.6,804,1688974,1260.9,20.2955,589.6,601.8,570.6,579.4,2923299,1840,4.3874,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
30/05/2019,4654.5,4667,4635.5,4645,2118736,13251,7.3511,260,261.35,258.1,260,23280602,6887,13.9501,1913.461,1933.567,1907.489,1925.007,1753469,4926,8.666,811.6,813.6,801,802.4,1573481,1260.9,20.2439,587.4,600,584.2,593.2,2160619,1840,4.4894,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
31/05/2019,4569.5,4583.5,4497,4536.5,4257348,13251,7.1885,257.05,257.6,252.35,254.65,39768455,6887,13.6804,1907.091,1913.262,1862.3,1886.188,3638503,4926,8.502,791.8,791.8,771.6,782.8,2343957,1260.9,19.7744,587.2,589,578.6,588,7917037,1840,4.4556,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
03/06/2019,4490,4600,4465,4595,2947278,13251,7.2852,251.9,258.05,250.7,256.75,29169702,6887,13.8008,1867.078,1911.072,1865.286,1910.674,2932011,4926,8.6172,773.8,790.2,768.8,788.8,2433161,1260.9,19.937,583.4,603.4,575,602.6,4187922,1840,4.5688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
04/06/2019,4592,4611.5,4557.5,4606,2391594,13251,7.3333,256.3,262.65,254.2,261.8,32058028,6887,14.1313,1904.901,1933.567,1892.558,1926.4,2940849,4926,8.7245,788,807,781.6,804.6,2871760,1260.9,20.4217,602.4,615.4,596.4,607.2,3871791,1840,4.623,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
05/06/2019,4612.5,4612.5,4508.5,4521,2561870,13251,7.1997,262.65,265.6,258.45,259.5,32215181,6887,14.0105,1942.923,1948.895,1897.336,1910.873,2477836,4926,8.6563,808.6,814.2,787.6,798,4744665,1260.9,20.259,609.2,611.4,602,611.4,3542195,1840,4.6561,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
06/06/2019,4472,4554.5,4465.5,4538.5,2485705,13251,7.2384,259.3,264.7,259.3,261.25,27058619,6887,14.1261,1907.091,1940.534,1901.915,1930.78,2407150,4926,8.7595,794.2,808.2,793.6,800.2,1895717,1260.9,20.3452,609.2,629,605,619.6,3958579,1840,4.7256,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
07/06/2019,4478,4551.5,4470.5,4518.5,2523943,13251,7.2274,262.35,264.35,259.75,260.9,27627608,6887,14.1482,1942.326,1974.177,1935.159,1964.622,2830974,4926,8.939,805.6,813.6,798.4,805,2365394,1260.9,20.5269,620.8,638.8,617.6,633,2440000,1840,4.8418,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
10/06/2019,4551.5,4608.5,4547.5,4587,1755642,13251,7.3036,263.85,265.7,263.15,264.95,17377577,6887,14.3025,1981.742,2009.612,1979.154,2000.156,2255720,4926,9.0593,818,834.4,816.4,834.4,2278756,1260.9,21.1797,638.6,652,633.6,649,2401283,1840,4.9416,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
11/06/2019,4649,4725,4640.5,4696.5,3081277,13251,7.5004,268.9,273.5,268.9,270.9,36991250,6887,14.6674,2015.584,2061.37,2015.086,2048.928,3960843,4926,9.308,849,871.2,848,859,2677982,1260.9,21.8694,655.4,670,654,663,5576086,1840,5.0634,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
12/06/2019,4691,4736,4640.5,4712.5,2264498,13251,7.5034,268.95,271.75,267.1,269.55,32380270,6887,14.5508,2032.505,2068.337,2019.565,2061.868,3011134,4926,9.3388,856.4,862.8,841,856.6,2143477,1260.9,21.7432,663.6,675.6,662.2,673,4268481,1840,5.1244,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
13/06/2019,4702,4811.5,4694.5,4806,2998306,13251,7.6463,268.2,273,267.1,273,35338156,6887,14.7254,2051.416,2106.161,2048.43,2101.682,2978802,4926,9.5116,850,866.2,847.8,864,1827048,1260.9,21.9138,669.2,689,665,689,3010705,1840,5.2421,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
14/06/2019,4799.5,4830,4739.5,4770,2531744,13251,7.5393,271.8,274.35,269.95,272.05,31455289,6887,14.5781,2100.188,2110.142,2089.737,2100.686,4127130,4926,9.4449,861.8,864.8,854.2,859,1510776,1260.9,21.6443,691.6,698.4,683.6,696,3326280,1840,5.2607,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
17/06/2019,4783,4800,4747.5,4773,2324359,13251,7.5213,272.25,273.55,269,270,27271921,6887,14.4246,2096.705,2112.133,2083.765,2098.695,2137146,4926,9.4075,858.4,864,848,860,1293970,1260.9,21.6042,699,710.2,694.4,709.4,3947786,1840,5.3458,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
18/06/2019,4810,4904,4804,4877.5,5087231,13251,7.6829,271.8,280.3,270.2,278,50305918,6887,14.8461,2103.175,2162.896,2095.709,2154.933,5003651,4926,9.6557,862.6,908.2,859.4,900.8,3052308,1260.9,22.6201,695.6,707.4,688.2,699.8,5275212,1840,5.2713,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
19/06/2019,4896.5,4903.5,4616,4649,6431751,13251,7.3703,279.2,280.5,272.35,275.45,39723342,6887,14.8048,2157.919,2162.896,2104.17,2111.635,4794621,4926,9.5227,900.4,908,884,890,3314837,1260.9,22.4931,697.8,705.2,670,675.8,5677267,1840,5.1234,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
20/06/2019,4700,4732,4638,4682.5,3321250,13251,7.4645,279.3,282.25,276.55,278.85,31082959,6887,15.0706,2137.016,2162.896,2128.058,2129.054,3336411,4926,9.6545,901,912.2,885.2,889.2,3938326,1260.9,22.5974,642.4,653.4,635,650.8,11511214,1840,4.9612,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
21/06/2019,4687.5,4715,4667,4689.5,5984425,13251,7.4768,279.6,282.8,278,280.25,78487266,6887,15.1486,2131.542,2151.947,2122.584,2148.961,4828442,4926,9.7463,885.2,901.8,880.8,895.8,2564576,1260.9,22.7687,652,654.4,633,636,8498883,1840,4.8491,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
24/06/2019,4689,4751,4684,4751,2698400,13251,7.5934,279.05,281.7,277.55,278.25,32821687,6887,15.0772,2144.482,2172.351,2136.021,2168.868,2916831,4926,9.8606,895,903.8,890,894,1461802,1260.9,22.7784,633.8,641.4,630.2,639,4107559,1840,4.8839,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
25/06/2019,4725,4792.5,4717.5,4773,2381697,13251,7.6022,275.5,281.45,275.05,277.7,27864151,6887,14.9955,2158.416,2188.775,2135.026,2173.347,2721922,4926,9.8468,892.6,912.2,887.8,912.2,2100030,1260.9,23.1618,642.8,654.2,637.6,639,3442394,1840,4.867,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
26/06/2019,4801,4829.5,4763.5,4828,2555670,13251,7.6928,277.5,279.75,275.45,277.4,27578257,6887,14.9852,2172.849,2185.291,2157.421,2185.291,2731575,4926,9.9048,910,923.8,904.4,906.4,3459272,1260.9,23.0236,638.8,667.6,634.8,664.4,3221251,1840,5.0625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
27/06/2019,4895,4915,4818,4828.5,3141492,13251,7.6815,278.1,280.15,254.4,263.9,66867237,6887,14.2334,2196.24,2210.672,2191.761,2199.724,3185221,4926,9.9545,910.2,925.8,902.4,911.8,2467065,1260.9,23.1243,668.6,668.6,651.4,655.6,2304684,1840,4.9876,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
28/06/2019,4827,4908,4817,4880.5,2771960,13251,7.7658,263.15,275.2,263.15,273.35,53357675,6887,53.3373,2202.71,2234.063,2186.286,2234.063,3015976,4926,8.6957,912.6,929.6,908.6,929.6,2331675,1260.9,19.3179,655,665.2,637.2,665.2,4538919,1840,7.5637,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10105,#N/A N/A
01/07/2019,4935,4960,4893,4915.5,2238386,7372,7.7846,279.45,281,276.2,277.7,38026933,5355,53.93,2257.951,2283.333,2240.533,2255.463,3357833,4700,8.7375,941.2,958.6,931,949.2,3171104,1229.3,19.632,670,676.2,661.2,665.6,2642531,1457,7.5324,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
02/07/2019,4953,4984.5,4929.5,4976.5,2106632,7372,7.8687,279.95,281.5,274.3,279.5,30028347,5355,54.1936,2276.365,2282.338,2241.031,2254.468,2582561,4700,8.7198,950.6,951.4,916,922.8,3813164,1229.3,19.0558,670,673,663.6,670.2,2287855,1457,7.5725,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
03/07/2019,5000,5039,4966.5,4966.5,2373527,7372,7.828,277.9,280.55,275.7,276.85,30159229,5355,53.5096,2246.505,2246.505,2195.742,2209.677,4101966,4700,8.5195,923.4,923.8,908,915,2708844,1229.3,18.8348,675.2,680.2,666.6,672.4,2144119,1457,7.5733,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
04/07/2019,4938.5,4950.5,4896,4911.5,1700506,7372,7.7462,275.7,276.5,271.6,272.7,22101629,5355,52.741,2207.189,2218.635,2172.351,2181.31,2678404,4700,8.4155,916.4,918,905.8,909.4,1106794,1229.3,18.7314,669.2,669.2,646.4,653,1852646,1457,7.3594,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
05/07/2019,4801,4832,4686,4723.5,3916742,7372,7.4071,271.15,271.4,267.75,269.55,24887531,5355,51.8335,2157.421,2157.421,2116.612,2127.561,3775871,4700,8.1611,900,904,880.2,882.8,1959035,1229.3,18.0795,648.2,653.4,625,629,3065508,1457,7.0484,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
08/07/2019,4767.5,4814,4767.5,4802,2224460,7372,7.5338,268.85,274.7,268,274.1,26920303,5355,52.7337,2112.133,2153.937,2112.133,2153.937,2581441,4700,8.2663,875.6,892.8,875,881.8,1441532,1229.3,18.0676,631,635.6,623.2,630.8,3763485,1457,7.072,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
09/07/2019,4800,4850.5,4774,4804.5,3168416,7372,7.5076,269.7,270.9,266,266.2,29415560,5355,51.0093,2136.021,2139.505,2112.133,2119.1,4819540,4700,8.1001,860.8,865.8,843.2,848,2488997,1229.3,17.3057,626.8,627.6,617.8,625.2,2542770,1457,6.9812,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
10/07/2019,4830,4884,4804,4856,2275918,7372,7.6161,267.55,272.55,266.2,270.15,23952613,5355,51.9572,2133.533,2164.389,2124.077,2143.486,3191084,4700,8.2235,851.2,872,848.8,863.2,2243712,1229.3,17.6809,621.4,630.4,616.6,625.2,2857396,1457,7.0069,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12383,#N/A N/A
