F3METL Index,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,EBITDA,INDX_GENERAL_EARN
23/02/2011,8223.55,8229.25,7963.92,7963.92,894648,741.09,348.2
24/02/2011,7963.92,7976.55,7790.66,7863.08,1399990,741.09,348.2
25/02/2011,7863.08,8159.21,7836.09,8095.5,1064050,741.09,348.2
28/02/2011,8095.5,8233.04,8067.51,8067.51,881263,741.09,348.2
01/03/2011,8067.51,8270.42,8067.51,8129.12,727432,741.09,348.2
02/03/2011,8129.12,8163.04,8033.92,8050.24,686541,741.09,348.2
03/03/2011,8050.24,8234.61,8037.21,8194.54,764976,741.09,348.2
04/03/2011,8194.54,8302.14,8112.24,8123.16,634265,741.09,348.2
07/03/2011,8123.16,8241.88,8017.1,8038.78,432233,741.09,348.2
08/03/2011,8038.78,8125.18,7829.21,7924.71,1003472,741.09,348.2
09/03/2011,7924.71,7930.08,7655.03,7723.63,1228742,741.09,348.2
10/03/2011,7723.63,7723.63,7470.87,7484.67,1683907,741.09,348.2
11/03/2011,7484.67,7565.65,7397.28,7556.69,752984,741.09,348.2
14/03/2011,7556.69,7660.9,7484.61,7560.04,950069,741.09,348.2
15/03/2011,7560.04,7560.04,7124.97,7406.83,1900643,741.09,348.2
16/03/2011,7406.83,7608.81,7406.83,7470.07,1756999,741.09,348.2
17/03/2011,7470.07,7763.26,7470.07,7743.21,1239414,741.09,348.2
18/03/2011,7743.21,7979.72,7743.21,7978.1,1835893,741.09,348.2
21/03/2011,7978.1,8094.1,7946.17,8045.34,818149,741.09,348.2
22/03/2011,8045.34,8098.81,7939.4,7975.71,601330,741.09,348.2
23/03/2011,7975.71,8246.77,7975.71,8144.95,1738515,741.09,348.2
24/03/2011,8144.95,8302.09,8130.29,8285.8,1646429,741.09,348.2
25/03/2011,8285.8,8485.39,8172.47,8430.75,866801,741.09,348.2
28/03/2011,8430.75,8466.77,8376.83,8382.7,804770,741.09,348.2
29/03/2011,8382.7,8438.27,8309.1,8367.28,1050819,741.09,348.2
30/03/2011,8367.28,8589.01,8261.28,8541.24,1276111,741.09,348.2
31/03/2011,8541.24,8594.68,8448.3,8449.14,1008933,778.06,393.35
01/04/2011,8449.14,8536.53,8396.77,8521.71,958482,778.06,393.35
04/04/2011,8521.71,8794.4,8521.37,8764.47,2435600,778.06,393.35
05/04/2011,8764.47,8764.47,8561.58,8689.66,1222369,778.06,393.35
06/04/2011,8689.66,8845.62,8685.56,8786.6,753193,778.06,393.35
07/04/2011,8786.6,8786.6,8317.55,8378.17,1432287,778.06,393.35
08/04/2011,8378.17,8609.44,8378.17,8536.44,1181649,778.06,393.35
11/04/2011,8536.44,8648.87,8466.04,8485.56,1280931,778.06,393.35
12/04/2011,8485.56,8485.56,8111.04,8132.83,2511522,778.06,393.35
13/04/2011,8132.83,8314.2,8132.83,8163.83,1003263,778.06,393.35
14/04/2011,8163.83,8243.19,8113.34,8233.1,1013383,778.06,393.35
15/04/2011,8233.1,8260.48,8139.88,8177.67,757786,778.06,393.35
18/04/2011,8177.67,8181.75,7847.79,7867.19,725969,778.06,393.35
19/04/2011,7867.19,8078.24,7867.19,8039.75,838033,778.06,393.35
20/04/2011,8039.75,8277.26,8039.75,8277.26,2173192,778.06,393.35
21/04/2011,8277.26,8498.98,8277.26,8449.62,2311532,778.06,393.35
22/04/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,778.06,393.35
25/04/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,778.06,393.35
26/04/2011,8449.62,8490.67,8267.04,8438.55,466843,778.06,393.35
27/04/2011,8438.55,8472.5,8311.38,8358.69,640926,778.06,393.35
28/04/2011,8358.69,8664.41,8293.24,8570.76,1550525,778.06,393.35
29/04/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,778.06,393.35
02/05/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,778.06,393.35
03/05/2011,8570.76,8863.89,8547.03,8580.44,2072437,778.06,393.35
04/05/2011,8580.44,8607.49,8315.96,8358.47,1829511,778.06,393.35
05/05/2011,8358.47,8492.56,7890.49,7995.34,2587476,778.06,393.35
06/05/2011,7995.34,8003.89,7677.49,7925.68,2995969,778.06,393.35
09/05/2011,7925.68,8018.96,7812.28,7902.79,1584043,778.06,393.35
10/05/2011,7902.79,8003.82,7882.17,7977.93,2233829,778.06,393.35
11/05/2011,7977.93,8014.05,7875.59,7962.71,1956340,778.06,393.35
12/05/2011,7962.71,7962.71,7671.24,7728.21,1416554,778.06,393.35
13/05/2011,7728.21,7869.3,7623.79,7664.88,757933,778.06,393.35
16/05/2011,7664.88,7664.88,7505.38,7570.57,1837901,778.06,393.35
17/05/2011,7570.57,7658.74,7482.26,7482.26,1017782,778.06,393.35
18/05/2011,7482.26,7684.13,7482.26,7612.03,1122785,778.06,393.35
19/05/2011,7612.03,7775.4,7569.18,7763.25,750465,778.06,393.35
20/05/2011,7763.25,7913.73,7720.83,7733.69,987247,778.06,393.35
23/05/2011,7733.69,7733.69,7419.11,7419.18,813894,778.06,393.35
24/05/2011,7419.18,7600.13,7419.18,7543.34,838665,778.06,393.35
25/05/2011,7543.34,7564.08,7457.49,7473.15,1151091,778.06,393.35
26/05/2011,7473.15,7595.62,7462.57,7519.86,702705,778.06,393.35
27/05/2011,7519.86,7707.34,7519.86,7629.44,1073440,778.06,393.35
30/05/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,778.06,393.35
31/05/2011,7629.44,7887.32,7629.44,7807.92,3301817,778.06,393.35
01/06/2011,7807.92,7980.7,7751.77,7814.62,1621447,778.06,393.35
02/06/2011,7814.62,7814.62,7567.09,7711.4,721393,778.06,393.35
03/06/2011,7711.4,7847.56,7624.9,7683.7,713032,778.06,393.35
06/06/2011,7683.7,7731.08,7654.83,7731.08,841787,778.06,393.35
07/06/2011,7731.08,7876.15,7711.34,7818.78,1732417,778.06,393.35
08/06/2011,7818.78,7838.08,7585.08,7630.07,1552067,778.06,393.35
09/06/2011,7630.07,7828.48,7610.67,7820.75,1102287,778.06,393.35
10/06/2011,7820.75,7834.99,7457.68,7495.51,1225551,778.06,393.35
13/06/2011,7495.51,7550.89,7381.99,7498.34,414980,778.06,393.35
14/06/2011,7498.34,7574.67,7435.5,7457.05,599902,778.06,393.35
15/06/2011,7457.05,7457.05,7138.07,7184.46,941133,778.06,393.35
16/06/2011,7184.46,7184.46,6901.49,7024.09,1300193,778.06,393.35
17/06/2011,7024.09,7126.89,6885.4,7055.13,1400084,778.06,393.35
20/06/2011,7055.13,7055.13,6773.18,6854.71,910678,778.06,393.35
21/06/2011,6854.71,7077.46,6854.71,7053.17,1038108,778.06,393.35
22/06/2011,7053.17,7205.01,7053.17,7091.17,833017,778.06,393.35
23/06/2011,7091.17,7091.17,6886.7,6904.42,930295,778.06,393.35
24/06/2011,6904.42,7102.47,6904.42,6966.09,540445,778.06,393.35
27/06/2011,6966.09,7076.76,6890.44,7030.32,529292,778.06,393.35
28/06/2011,7030.32,7230.16,7016.76,7201.6,1139409,778.06,393.35
29/06/2011,7201.6,7603.54,7201.6,7512.17,1698678,778.06,393.35
30/06/2011,7512.17,7831.81,7502.84,7767.42,1447377,929.13,538.95
01/07/2011,7767.42,7851.86,7722.13,7781.83,959763,929.13,538.95
04/07/2011,7781.83,7894.37,7755.54,7808.23,530903,929.13,538.95
05/07/2011,7808.23,7856.89,7670.92,7823.22,807221,929.13,538.95
06/07/2011,7823.22,7852.05,7501,7540.32,1127464,929.13,538.95
07/07/2011,7540.32,7777.81,7454.54,7730.56,930020,929.13,538.95
08/07/2011,7730.56,7868,7562.26,7624.92,822470,929.13,538.95
11/07/2011,7624.92,7624.92,7298.19,7321.97,724839,929.13,538.95
12/07/2011,7321.97,7321.97,6991.46,7118.89,1322380,929.13,538.95
13/07/2011,7118.89,7412.39,7113.79,7387.56,1066798,929.13,538.95
14/07/2011,7387.56,7395.09,7233.88,7233.88,574745,929.13,538.95
15/07/2011,7233.88,7311.45,7129.21,7287.91,716881,929.13,538.95
18/07/2011,7287.91,7311.28,7077.38,7096.55,600161,929.13,538.95
19/07/2011,7096.55,7261.53,7096.55,7186.04,670759,929.13,538.95
20/07/2011,7186.04,7432.64,7186.04,7332.44,964243,929.13,538.95
21/07/2011,7332.44,7499.92,7232.43,7428.87,1380067,929.13,538.95
22/07/2011,7428.87,7729.61,7428.87,7594.01,863856,929.13,538.95
25/07/2011,7594.01,7604.83,7502.65,7540.41,488063,929.13,538.95
26/07/2011,7540.41,7607.1,7413.21,7431.42,954001,929.13,538.95
27/07/2011,7431.42,7468.54,7239.16,7272.2,1117724,929.13,538.95
28/07/2011,7272.2,7272.2,7084.87,7147.17,1123676,929.13,538.95
29/07/2011,7147.17,7475.96,7085.61,7409.41,1387077,929.13,538.95
01/08/2011,7409.41,7642.29,7118.89,7159.56,908430,929.13,538.95
02/08/2011,7159.56,7191.48,6744.06,6784.11,1662239,929.13,538.95
03/08/2011,6784.11,6784.11,6529.69,6637.87,1400916,929.13,538.95
04/08/2011,6637.87,6913.51,5942.17,6051.76,1829042,929.13,538.95
05/08/2011,6051.76,6362,5550.96,5965.64,2071189,929.13,538.95
08/08/2011,5965.64,6078.05,5414.2,5432.04,1860379,929.13,538.95
09/08/2011,5432.04,5640.96,5112.21,5537.2,2478601,929.13,538.95
10/08/2011,5537.2,6026.54,5537.2,5585.55,2470391,929.13,538.95
11/08/2011,5585.55,5816.61,5542.62,5762.73,2507346,929.13,538.95
12/08/2011,5762.73,6078.83,5616.58,5904.32,1373465,929.13,538.95
15/08/2011,5904.32,6336.82,5904.32,6326.03,776357,929.13,538.95
16/08/2011,6326.03,6342.14,5982.59,6052.18,939459,929.13,538.95
17/08/2011,6052.18,6052.18,5660.41,5809.44,1658057,929.13,538.95
18/08/2011,5809.44,5809.44,5255.11,5294.35,1527480,929.13,538.95
19/08/2011,5294.35,5294.35,4913.11,5043.13,1659119,929.13,538.95
22/08/2011,5043.13,5352.69,5015.96,5252.77,1173159,929.13,538.95
23/08/2011,5252.77,5441.74,5252.77,5304.58,1758309,929.13,538.95
24/08/2011,5304.58,5467.63,5278.37,5380.99,765742,929.13,538.95
25/08/2011,5380.99,5650.29,5380.99,5586.11,1937550,929.13,538.95
26/08/2011,5586.11,5603.07,5352.83,5497.02,983164,929.13,538.95
29/08/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,929.13,538.95
30/08/2011,5497.02,5901.64,5497.02,5802.58,1295930,929.13,538.95
31/08/2011,5802.58,5988.19,5800.89,5988.19,1552396,929.13,538.95
01/09/2011,5988.19,6061.92,5807.09,6045.13,1479372,929.13,538.95
02/09/2011,6045.13,6045.13,5877.48,5911.6,1577792,929.13,538.95
05/09/2011,5911.6,5911.6,5454.55,5497.7,671900,929.13,538.95
06/09/2011,5497.7,5676.55,5466.42,5569.56,1148366,929.13,538.95
07/09/2011,5569.56,5954.7,5569.56,5954.7,947258,929.13,538.95
08/09/2011,5954.7,6010.04,5746.02,5819.29,969230,929.13,538.95
09/09/2011,5819.29,5832.86,5530,5547.67,809302,929.13,538.95
12/09/2011,5547.67,5547.67,5296.21,5375.48,656097,929.13,538.95
13/09/2011,5375.48,5478.28,5258.51,5312.32,877354,929.13,538.95
14/09/2011,5312.32,5504.79,5210.51,5467.84,894831,929.13,538.95
15/09/2011,5467.84,5750.64,5467.84,5625.53,1450830,929.13,538.95
16/09/2011,5625.53,5798.24,5625.53,5665.38,1577387,929.13,538.95
19/09/2011,5665.38,5665.38,5482.48,5482.48,740741,929.13,538.95
20/09/2011,5482.48,5541.84,5378.12,5458.53,1058523,929.13,538.95
21/09/2011,5458.53,5557.79,5401.79,5404.78,875370,929.13,538.95
22/09/2011,5404.78,5404.78,4882.42,4915.13,1450930,929.13,538.95
23/09/2011,4915.13,4977.78,4571.58,4704.17,1578026,929.13,538.95
26/09/2011,4704.17,4782.72,4523.77,4554.27,1758199,929.13,538.95
27/09/2011,4554.27,4839.88,4554.27,4813.35,2089173,929.13,538.95
28/09/2011,4813.35,4813.35,4622.23,4628.34,1294068,929.13,538.95
29/09/2011,4628.34,4628.34,4455.43,4499.5,1542301,929.13,538.95
30/09/2011,4499.5,4515.49,4287.71,4296.63,1609866,911.81,517
03/10/2011,4296.63,4353.18,4178.61,4300.22,877131,911.81,517
04/10/2011,4300.22,4300.22,3969.74,3969.74,1580072,911.81,517
05/10/2011,3969.74,4276.52,3969.74,4240.13,1793703,911.81,517
06/10/2011,4240.13,4755.59,4240.13,4551.25,2491730,911.81,517
07/10/2011,4551.25,4618.84,3923.9,4160.3,2841047,911.81,517
10/10/2011,4160.3,4332.74,4109.99,4332.74,1147894,911.81,517
11/10/2011,4332.74,4393.94,4241.44,4355.9,1307177,911.81,517
12/10/2011,4355.9,4624.55,4284.76,4605.55,1630274,911.81,517
13/10/2011,4605.55,4696.91,4408.2,4428.79,1248541,911.81,517
14/10/2011,4428.79,4654.77,4428.79,4612.7,1823140,911.81,517
17/10/2011,4612.7,4713.12,4382.03,4452.03,1395704,911.81,517
18/10/2011,4452.03,4452.03,4232.7,4353.49,1584601,911.81,517
19/10/2011,4353.49,4425.99,4277.69,4309.04,1024191,911.81,517
20/10/2011,4309.04,4309.04,4122.12,4134.54,1081846,911.81,517
21/10/2011,4134.54,4190.62,4086.18,4180.84,1269075,911.81,517
24/10/2011,4180.84,4506.42,4180.84,4484.98,1837556,911.81,517
25/10/2011,4484.98,4536.45,4309.85,4416.29,1807226,911.81,517
26/10/2011,4416.29,4463.51,4322.58,4426.16,1252940,911.81,517
27/10/2011,4426.16,4960.93,4426.16,4835.88,2548816,911.81,517
28/10/2011,4835.88,4976.32,4773.42,4924.64,1554737,911.81,517
31/10/2011,4924.64,4986.53,4595.97,4595.97,1303395,911.81,517
01/11/2011,4595.97,4595.97,4192.61,4269.94,1345172,911.81,517
02/11/2011,4269.94,4406.26,4190.52,4381.11,2247617,911.81,517
03/11/2011,4381.11,4515.78,4220.43,4497.49,1815236,911.81,517
04/11/2011,4497.49,4553.36,4381.92,4504.81,1791208,911.81,517
07/11/2011,4504.81,4552.63,4322.2,4415.7,1062285,911.81,517
08/11/2011,4415.7,4497.57,4381.33,4450.42,1123374,911.81,517
09/11/2011,4450.42,4603.94,4356.93,4453.06,2136461,911.81,517
10/11/2011,4453.06,4453.06,4234.98,4305.31,1801767,911.81,517
11/11/2011,4305.31,4414.27,4298.79,4398.53,1296710,911.81,517
14/11/2011,4398.53,4564.21,4280.99,4289.13,892624,911.81,517
15/11/2011,4289.13,4310.85,4077.67,4169.37,1654914,911.81,517
16/11/2011,4169.37,4247.99,4089.35,4111.9,1053807,911.81,517
17/11/2011,4111.9,4111.9,3830.17,3842.66,2146724,911.81,517
18/11/2011,3842.66,3993.21,3771.68,3874.11,1320014,911.81,517
21/11/2011,3874.11,3874.18,3653.88,3664.98,1323920,911.81,517
22/11/2011,3664.98,3903.3,3664.98,3747.09,1867647,911.81,517
23/11/2011,3747.09,3811.14,3679.94,3723.41,1555163,911.81,517
24/11/2011,3723.41,3904.1,3723.41,3790.12,734222,911.81,517
25/11/2011,3790.12,3854.14,3657.83,3807.42,1103159,911.81,517
28/11/2011,3807.42,4251.32,3807.42,4251.32,2725924,911.81,517
29/11/2011,4251.32,4295.75,4100.77,4191.7,1221100,911.81,517
30/11/2011,4191.7,4514.61,4043.09,4445.37,2167686,911.81,517
01/12/2011,4445.37,4574.24,4350.55,4352.14,1320432,911.81,517
02/12/2011,4352.14,4471.8,4337.75,4382.6,1447269,911.81,517
05/12/2011,4382.6,4565.29,4382.6,4562.11,968664,911.81,517
06/12/2011,4562.11,4591.78,4454.19,4577.67,1060144,911.81,517
07/12/2011,4577.67,4577.67,4365.96,4472.33,1235009,911.81,517
08/12/2011,4472.33,4537.92,4293.96,4310.11,1359213,911.81,517
09/12/2011,4310.11,4474.72,4226.72,4331.43,1252849,911.81,517
12/12/2011,4331.43,4335.12,4122.26,4122.26,1134349,911.81,517
13/12/2011,4122.26,4196.04,4040.51,4068.33,1331035,911.81,517
14/12/2011,4068.33,4086.66,3830.33,3839.02,1704428,911.81,517
15/12/2011,3839.02,3931.16,3780.32,3809.91,2183404,911.81,517
16/12/2011,3809.91,3904.33,3775.18,3802.6,1891485,911.81,517
19/12/2011,3802.6,3802.6,3702.63,3733.91,8870960,#N/A N/A,#N/A N/A
20/12/2011,3733.91,3807.32,3701.18,3804.67,3615261,#N/A N/A,#N/A N/A
21/12/2011,3804.67,3945.11,3804.67,3916,3971511,#N/A N/A,#N/A N/A
22/12/2011,3916,4038.84,3857.35,4014.56,3585899,#N/A N/A,#N/A N/A
23/12/2011,4014.56,4047.77,3955.07,4040.91,1166500,#N/A N/A,#N/A N/A
28/12/2011,4040.91,4040.91,3860.6,3861.66,3872119,#N/A N/A,#N/A N/A
29/12/2011,3861.66,3897.65,3785.21,3866.6,2233637,#N/A N/A,#N/A N/A
30/12/2011,3866.6,3883.32,3828.22,3883.32,682107,#N/A N/A,#N/A N/A
02/01/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1210.76,315.39
03/01/2012,3883.32,4236.19,3883.32,4232.6,4683177,1210.76,315.39
04/01/2012,4232.6,4284.22,4197.54,4242.6,1926196,1210.76,315.39
05/01/2012,4242.6,4242.6,4122.5,4199.33,2712452,1210.76,315.39
06/01/2012,4199.33,4240.32,4147.61,4240.32,1524290,1210.76,315.39
09/01/2012,4240.32,4258.81,4176.67,4258.81,1812965,1210.76,315.39
10/01/2012,4258.81,4400.11,4258.81,4377.85,2904586,1210.76,315.39
11/01/2012,4377.85,4435.87,4363.19,4367.69,3052552,1210.76,315.39
12/01/2012,4367.69,4537.08,4367.69,4488.32,3279249,1210.76,315.39
13/01/2012,4488.32,4596.75,4447.84,4506.63,5156401,1210.76,315.39
16/01/2012,4506.63,4523.02,4431.31,4523.02,2240649,1210.76,315.39
17/01/2012,4523.02,4679.71,4523.02,4662.83,2928907,1210.76,315.39
18/01/2012,4662.83,4793.78,4650.85,4782.46,4283532,1210.76,315.39
19/01/2012,4782.46,5060.24,4782.46,4977.37,6094213,1210.76,315.39
20/01/2012,4977.37,5009.23,4839.14,4921.19,3957566,1210.76,315.39
23/01/2012,4921.19,4991.14,4883.52,4991.14,3366103,1210.76,315.39
24/01/2012,4991.14,4991.14,4834.08,4905.86,3575790,1210.76,315.39
25/01/2012,4905.86,5033.11,4876.63,4920.7,3735072,1210.76,315.39
26/01/2012,4920.7,5123.38,4920.03,5092.52,5644776,1210.76,315.39
27/01/2012,5092.52,5106.99,4982.97,5059.79,3079921,1210.76,315.39
30/01/2012,5059.79,5059.79,4827.25,4929.24,3653102,1210.76,315.39
31/01/2012,4929.24,4973.82,4888.06,4926.53,4614233,1210.76,315.39
01/02/2012,4926.53,5086.35,4926.53,5064.76,3499238,1210.76,315.39
02/02/2012,5064.76,5138.27,5055.16,5086.55,2236663,1210.76,315.39
03/02/2012,5086.55,5152.04,4974.17,5128.29,3248661,1210.76,315.39
06/02/2012,5128.29,5152.27,5079.72,5148.44,3424989,1210.76,315.39
07/02/2012,5148.44,5148.44,4995.78,5050.37,6233584,1210.76,315.39
08/02/2012,5050.37,5145.24,4920.58,5024.69,5285389,1210.76,315.39
09/02/2012,5024.69,5045.32,4897.48,4929.39,3303141,1210.76,315.39
10/02/2012,4929.39,4929.39,4689.88,4733.73,5552368,1210.76,315.39
13/02/2012,4733.73,4882.36,4733.73,4873.59,5603667,1210.76,315.39
14/02/2012,4873.59,4917.44,4839.39,4848.48,3737029,1210.76,315.39
15/02/2012,4848.48,4947.13,4822.78,4883.27,4301069,1210.76,315.39
16/02/2012,4883.27,4883.27,4556.68,4616.38,10308763,1210.76,315.39
17/02/2012,4616.38,4735.69,4616.38,4647.63,3853028,1210.76,315.39
20/02/2012,4647.63,4732.2,4647.63,4732.2,3916379,1210.76,315.39
21/02/2012,4732.2,4736.46,4557.74,4580.4,4733673,1210.76,315.39
22/02/2012,4580.4,4620.88,4415.09,4455.11,4761541,1210.76,315.39
23/02/2012,4455.11,4498.28,4418.09,4448.59,3679812,1210.76,315.39
24/02/2012,4448.59,4579.33,4379.35,4567.88,9630552,1210.76,315.39
27/02/2012,4567.88,4570.22,4459.04,4459.04,4967031,1210.76,315.39
28/02/2012,4459.04,4582.97,4456.3,4576.61,3779599,1210.76,315.39
29/02/2012,4576.61,4673.29,4576.61,4605.93,7171933,1210.76,315.39
01/03/2012,4605.93,4640.01,4523.47,4549.26,3605642,1210.76,315.39
02/03/2012,4549.26,4590.22,4523.87,4537.52,4271441,1210.76,315.39
05/03/2012,4537.52,4537.52,4391.75,4409.75,6765180,1210.76,315.39
06/03/2012,4409.75,4409.75,4174.52,4193.1,7314240,1210.76,315.39
07/03/2012,4193.1,4366.86,4177.82,4318.51,7780103,1210.76,315.39
08/03/2012,4318.51,4476.52,4318.51,4442.02,4193990,1210.76,315.39
09/03/2012,4442.02,4494.42,4409.1,4470.13,3798136,1210.76,315.39
12/03/2012,4470.13,4478.29,4435.69,4465.65,4142445,1210.76,315.39
13/03/2012,4465.65,4557.37,4465.65,4538.35,4258343,1210.76,315.39
14/03/2012,4538.35,4573.73,4499.42,4535.74,4822273,1210.76,315.39
15/03/2012,4535.74,4565.31,4515.1,4548.5,4318342,1210.76,315.39
16/03/2012,4548.5,4560.88,4479.23,4530.82,8132315,1210.76,315.39
19/03/2012,4530.82,4542.46,4444.22,4488.54,3554198,1210.76,315.39
20/03/2012,4488.54,4516.69,4323.72,4347.42,4286939,1210.76,315.39
21/03/2012,4347.42,4391.73,4241.23,4281.85,4548012,1210.76,315.39
22/03/2012,4281.85,4309.17,4156.93,4231.94,4502263,1197.67,308.68
23/03/2012,4231.94,4277.55,4137.27,4220.51,5130632,1197.67,308.68
26/03/2012,4220.51,4285.29,4181.12,4221.82,3734853,1197.67,308.68
27/03/2012,4221.82,4300.5,4085.74,4162.03,5214343,1197.67,308.68
28/03/2012,4162.03,4162.03,3937.7,3983.75,5955925,1197.67,308.68
29/03/2012,3983.75,4048.46,3930.94,3954.02,5278879,1197.67,308.68
30/03/2012,3954.02,4129.54,3954.02,4082.67,5751511,1197.67,308.68
02/04/2012,4082.67,4215.12,4061.18,4145.81,5132442,1172.81,292.14
03/04/2012,4145.81,4182.13,4070.57,4131.97,4038221,1172.81,292.14
04/04/2012,4131.97,4131.97,3859.76,3881.18,8296776,1172.81,292.14
05/04/2012,3881.18,4001.83,3844.11,3981.33,6002326,1172.81,292.14
06/04/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1172.81,292.14
09/04/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1172.81,292.14
10/04/2012,3981.33,3983.4,3784.2,3813.87,5235224,1172.81,292.14
11/04/2012,3813.87,3899.75,3780.11,3842.59,4540268,1172.81,292.14
12/04/2012,3842.59,3920.14,3815.81,3900.17,6354506,1172.81,292.14
13/04/2012,3900.17,4005.57,3885.56,3961.93,8098598,1172.81,292.14
16/04/2012,3961.93,4017.5,3901.46,3932.27,4644295,1172.81,292.14
17/04/2012,3932.27,4063.37,3904.32,4047.12,4981938,1172.81,292.14
18/04/2012,4047.12,4067.36,3961.38,3984.68,5298488,1172.81,292.14
19/04/2012,3984.68,4008.3,3883.7,3885.04,9078515,1172.81,292.14
20/04/2012,3885.04,3947.55,3833.45,3918.9,3391233,1172.81,292.14
23/04/2012,3918.9,3918.9,3730.61,3763.96,3287875,1172.81,292.14
24/04/2012,3763.96,3860.18,3760.07,3799.45,4776276,1172.81,292.14
25/04/2012,3799.45,3895.59,3794.77,3881.86,6517340,1172.81,292.14
26/04/2012,3881.86,3896,3756.73,3784.7,4333970,1172.81,292.14
27/04/2012,3784.7,3938.56,3745.14,3916.16,5734247,1172.81,292.14
30/04/2012,3916.16,3970.35,3831.66,3851.39,3101672,1172.81,292.14
01/05/2012,3851.39,3921.39,3847.76,3916.18,2456619,1172.81,292.14
02/05/2012,3916.18,3938.26,3796.91,3812.35,3421359,1172.81,292.14
03/05/2012,3812.35,3880.62,3699.39,3727.21,5193998,1172.81,292.14
04/05/2012,3727.21,3727.21,3525.36,3583.19,14195816,1172.81,292.14
07/05/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1172.81,292.14
08/05/2012,3583.19,3593.27,3472.02,3517.04,7538931,1172.81,292.14
09/05/2012,3517.04,3557.56,3405.91,3486.86,5939047,1172.81,292.14
10/05/2012,3486.86,3568.62,3480.49,3555.71,4859949,1172.81,292.14
11/05/2012,3555.71,3560.75,3429.11,3474.05,3903338,1172.81,292.14
14/05/2012,3474.05,3474.09,3287.4,3315.27,4952567,1172.81,292.14
15/05/2012,3315.27,3382.97,3292.81,3304.13,5799715,1172.81,292.14
16/05/2012,3304.13,3336.79,3199.86,3282.87,9673411,1172.81,292.14
17/05/2012,3282.87,3329.44,3138.04,3173.47,6521173,1172.81,292.14
18/05/2012,3173.47,3202.58,3119.35,3150.64,5621138,1172.81,292.14
21/05/2012,3150.64,3248.17,3131.72,3210.26,3773923,1172.81,292.14
22/05/2012,3210.26,3294.84,3210.26,3263.39,4484613,1172.81,292.14
23/05/2012,3263.39,3263.39,3077.4,3097.84,5051568,1172.81,292.14
24/05/2012,3097.84,3155.51,3047.58,3093.94,7029615,1172.81,292.14
25/05/2012,3093.94,3166.16,3016.4,3018,4591757,1172.81,292.14
28/05/2012,3018,3125.27,3018,3047.13,3210653,1172.81,292.14
29/05/2012,3047.13,3159.47,3047.13,3149.1,8044911,1172.81,292.14
30/05/2012,3149.1,3149.1,3003.29,3034.75,5854782,1172.81,292.14
31/05/2012,3034.75,3085.67,2908.33,2925.87,32144305,1172.81,292.14
01/06/2012,2925.87,2965.97,2747.22,2798.01,8545394,1172.81,292.14
04/06/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1172.81,292.14
05/06/2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1172.81,292.14
06/06/2012,2798.01,2938.01,2798.01,2931.27,6871696,1172.81,292.14
07/06/2012,2931.27,3066.27,2888.49,2974.05,7481497,1172.81,292.14
08/06/2012,2974.05,2974.05,2850.44,2898.85,4191705,1172.81,292.14
11/06/2012,2898.85,3062.27,2821.24,2821.6,5735384,1172.81,292.14
12/06/2012,2821.6,2826.92,2735.14,2767.98,5199767,1172.81,292.14
13/06/2012,2767.98,2820.86,2635.87,2669.89,7631042,1172.81,292.14
14/06/2012,2669.89,2699.19,2614.94,2684.88,5134532,1172.81,292.14
15/06/2012,2684.88,2899.24,2684.88,2899.24,15478757,1172.81,292.14
18/06/2012,2899.24,3012.66,2873.09,2928.82,6883718,1171.14,286.82
19/06/2012,2928.82,3027.6,2928.82,3020.88,3608362,1171.14,286.82
20/06/2012,3020.88,3056.01,3009.41,3036.6,3724253,1171.14,286.82
21/06/2012,3036.6,3048.44,2943.65,2979.56,4612092,1171.14,286.82
22/06/2012,2979.56,2981.42,2910.63,2926.4,3834923,1171.14,286.82
25/06/2012,2926.4,2935.59,2763.93,2772.66,3852800,1171.14,286.82
26/06/2012,2772.66,2825.39,2749.54,2786.04,4328165,1171.14,286.82
27/06/2012,2786.04,2805.36,2661.93,2737.78,6138025,1171.14,286.82
28/06/2012,2737.78,2751.13,2643.93,2678.06,4836416,1171.14,286.82
29/06/2012,2678.06,2892.84,2678.06,2883.15,5229213,1171.14,286.82
